Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,POS,NEG,NEU,target
5927,1300201228903866370,1300201228903866370,1598827104000.0,2020-08-30 17:38:24,-500,,"Es una campaña mediática no solo de pésimo gusto sino insultante con tanto peruano que murió por falta de previsión. La implicancia de frase de abajo es que si enfermas, necesitas oxígeno y no hay, pues es por tu culpa. Y con viveza y cachita juegan fútbol con balones de oxígeno.  https://t.co/C7ZKK6QbiC",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,17,https://twitter.com/ErnesBustamante/status/1300201228903866370,[],['https://pbs.twimg.com/media/Egs-HxQWsAAWrTt.jpg'],1,https://pbs.twimg.com/media/Egs-HxQWsAAWrTt.jpg,False,477,45,224,,None,,,,,,,[],,,,,0.0003608982660807669,0.9961994290351868,0.0034396189730614424,NEG
5928,1300147164354576385,1300147164354576385,1598814214000.0,2020-08-30 14:03:34,-500,,"Tiene razón el presidente @MartinVizcarraC al decir que ""Covid no mata solo"". Es verdad, requiere gobernantes que permitan que mate.  Y tiene razón al pedir no ser cómplice.  Para eso, algunos profesionales de la salud y periodistas no han debido callar o mentir por conveniencia.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,14,https://twitter.com/ErnesBustamante/status/1300147164354576385,[],[],0,,False,1379,113,610,,None,,,,,,,[],,,,,0.027648692950606346,0.2793324887752533,0.6930187940597534,NEU
5929,1300140599878848512,1300140599878848512,1598812649000.0,2020-08-30 13:37:29,-500,,"Es ofensivo e inaceptable que se llame cómplices a niños que aparecen en vídeos visitando a sus abuelitos. Como si ellos fuesen los que deciden o que van solos.  ¿Comprenden que podrían dañarlos sicológicamente si en efecto sus abuelos murieran, sea por contagio de ellos o no?",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,13,https://twitter.com/ErnesBustamante/status/1300140599878848512,[],[],0,,False,1628,293,611,,None,,,,,,,[],,,,,0.0003407722106203437,0.9986053109169006,0.001053937477990985,NEG
5930,1300137773073129473,1300137773073129473,1598811975000.0,2020-08-30 13:26:15,-500,,"El presidente @MartinVizcarraC dijo: ""Covid no mata solo. No seamos cómplices” y ""solo un pequeño sector de la población no cumple"". Pero entonces haga una campaña en positivo premiando al que cumple. ¿Por qué tenemos que ver esta basura los que cumplimos?  https://t.co/QT0qIzKVkC",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,13,https://twitter.com/ErnesBustamante/status/1300137773073129473,['https://www.radionacional.com.pe/noticias/actualidad/jefe-de-estado-invoca-a-la-poblacion-a-sumarse-a-campana-contra-el-covid-19'],[],0,,False,281,24,113,,None,,,,,,,[],,,,,0.0009823545115068555,0.9947792291641235,0.004238455090671778,NEG
5931,1300130941050990597,1300130941050990597,1598810346000.0,2020-08-30 12:59:06,-500,,"Los vídeos ""No seamos cómplices"" muestran bárbaramente a niños como cómplices de matar a sus abuelos. Los niños no van solos a visitar abuelitos. Esta es el arma en la ""guerra"" del general @WalterMartosR.  Que el virus sea microscópico no significa que el enemigo sea invisible.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,12,https://twitter.com/ErnesBustamante/status/1300130941050990597,[],[],0,,False,697,85,313,,None,,,,,,,[],,,,,0.0011402791133150458,0.9909033179283142,0.007956476882100105,NEG
5932,1300123267076886529,1300123267076886529,1598808516000.0,2020-08-30 12:28:36,-500,,"Dice @WalterMartosR que ""estamos en guerra contra un enemigo invisible y nuestra principal arma es la  responsabilidad"".  Difícil es hacer entender de epidemias a funcionarios muy visibles cuya arma no es la responsabilidad. Señor Premier: lo de ""guerra"" es tan solo una analogía.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,12,https://twitter.com/ErnesBustamante/status/1300123267076886529,[],[],0,,False,393,23,143,,None,,,,,,,[],,,,,0.0009636653703637421,0.9799005389213562,0.019135799258947372,NEG
5933,1300118384915427330,1300118384915427330,1598807352000.0,2020-08-30 12:09:12,-500,,"Campaña que daña salud mental. ""No seamos cómplices"" implica que se contagia con dolo, a propósito. Hay contagio por regresar del trabajo, paradero y bus. Nadie contagia con dolo, a propósito. Se es cómplice de delitos. Delito es desde marzo no haber detectado contagios a tiempo.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,12,https://twitter.com/ErnesBustamante/status/1300118384915427330,[],[],0,,False,1906,248,843,,None,,,,,,,[],,,,,0.0007787371869198978,0.9850946664810181,0.014126663096249104,NEG
5934,1299450708866068480,1299450708866068480,1598648166000.0,2020-08-28 15:56:06,-500,,"Felicito al presidente @MartinVizcarraC por la estratégica decisión de nombrar a @VicAZeballos como representante permanente del Perú ante la @OEA_oficial. Con esta fina acción contrafáctica, el presidente protesta ante la incapacidad de la OEA para resolver temas del hemisferio.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,15,https://twitter.com/ErnesBustamante/status/1299450708866068480,[],[],0,,False,1260,186,377,,None,,,,,,,[],,,,,0.005427943076938391,0.3151531219482422,0.6794189214706421,NEU
5935,1299436573725986826,1299436573725986826,1598644796000.0,2020-08-28 14:59:56,-500,,"Premier @WalterMartosR dará $$ a los medios para enseñar al pueblo culpable sobre mascarillas, higiene y distancia social, pues cree que nadie lo sabe.  Mejor sería comprar mascarillas y pruebas así como dictar cursos intensivos para funcionarios del gobierno; pero básicos nomás.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,14,https://twitter.com/ErnesBustamante/status/1299436573725986826,[],[],0,,False,1035,72,409,,None,,,,,,,[],,,,,0.0033160075545310974,0.6235602498054504,0.37312379479408264,NEG
5936,1299369631711461384,1299369631711461384,1598628835000.0,2020-08-28 10:33:55,-500,,"Comparto el artículo escrito por el periodista Américo Zambrano publicado hoy en @ensustrece Hildebrandt, que analiza el tema de las candidatas a vacuna Covid-19 y las expectativas del Perú, con mis comentarios y los de diversos especialistas.  https://t.co/0KyxcHO8ac",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,10,https://twitter.com/ErnesBustamante/status/1299369631711461384,[],"['https://pbs.twimg.com/media/EghJwHyVkAI_wuc.jpg', 'https://pbs.twimg.com/media/EghJwHzVkAAOhXw.jpg', 'https://pbs.twimg.com/media/EghJwH2VoAECz47.jpg', 'https://pbs.twimg.com/media/EghJwHxVkAEGpdJ.jpg']",1,https://pbs.twimg.com/media/EghJwHyVkAI_wuc.jpg,False,147,7,62,,None,,,,,,,[],,,,,0.0037626868579536676,0.0233085248619318,0.9729288220405579,NEU
5937,1298987323581820928,1298987323581820928,1598537686000.0,2020-08-27 09:14:46,-500,,"Casos positivos acumulados en Perú son 902,844; con data según las regiones. Lo que registra @Minsa_Peru es 1/3 menor.  Aún  @Minsa_Peru no sincera contagios. Así no se puede anticipar zonas de repunte (algunos de ellos serán enfermos y decesos de septiembre). Tabla: @TAGACAT  https://t.co/sJyWN6AElF",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,9,https://twitter.com/ErnesBustamante/status/1298987323581820928,[],['https://pbs.twimg.com/media/EgbuE6uUcAIaiAa.jpg'],1,https://pbs.twimg.com/media/EgbuE6uUcAIaiAa.jpg,False,348,26,239,,None,,,,,,,[],,,,,0.0015364883001893759,0.9172346591949463,0.08122888952493668,NEG
5938,1298674076358148096,1298674076358148096,1598463002000.0,2020-08-26 12:30:02,-500,,Comparto el enlace a la entrevista realizada anoche por la periodista @angeluvaldes del programa NPortada @canalN_ conversando sobre una carta al presidente @MartinVizcarraC solicitando cambio de enfoque a la lucha contra la epidemia CoViD-19 en el Perú.  https://t.co/gy9s4Yaa71  https://t.co/LRV3z42Y3J,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,12,https://twitter.com/ErnesBustamante/status/1298674076358148096,['https://youtu.be/UgrjH2ruDHg'],['https://pbs.twimg.com/media/EgXREe5XgAAoaxJ.jpg'],1,https://pbs.twimg.com/media/EgXREe5XgAAoaxJ.jpg,False,144,6,64,,None,,,,,,,[],,,,,0.007111980579793453,0.03495548292994499,0.9579325914382935,NEU
5939,1298619192284008448,1298619192284008448,1598449917000.0,2020-08-26 08:51:57,-500,,"Los silencios más estruendosos provienen de instituciones rectoras y academias representativas de la ciencia, que callaron sin plantear posición pública ante erradas políticas sanitarias sin sustento científico que resultaron lesivas para los ciudadanos del Perú. Fuerte y claro.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,8,https://twitter.com/ErnesBustamante/status/1298619192284008448,[],[],0,,False,1204,68,485,,None,,,,,,,[],,,,,0.0006087470101192594,0.979979395866394,0.019411833956837654,NEG
5940,1298265146188423171,1298265146188423171,1598365506000.0,2020-08-25 09:25:06,-500,,"Aparecen muchos que dicen que desde hace meses ""pensaban"" que las pruebas rápidas no eran las pruebas correctas a usarse. Pero varios de ellos decían en público lo contrario de lo que ""pensaban"". No se atrevieron a decir lo que pensaban sino lo que les convenía.  Fuerte y claro.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,9,https://twitter.com/ErnesBustamante/status/1298265146188423171,[],[],0,,False,1592,81,565,,None,,,,,,,[],,,,,0.0009230748983100057,0.9489218592643738,0.050155024975538254,NEG
5941,1298257901803327489,1298257901803327489,1598363778000.0,2020-08-25 08:56:18,-500,,"Hace ya 3 semanas que la ministra Mazzetti dijo que @Minsa_Peru tenía ""arsenal"" de reactivos para hacer 1 millón de tests moleculares. Pero no se usan.  Se deben usar para detección y aislamiento tempranos del infectado y sus contactos: corte de cadena de contagio.  Para eso son.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,8,https://twitter.com/ErnesBustamante/status/1298257901803327489,[],[],0,,False,687,35,262,,None,,,,,,,[],,,,,0.004295794293284416,0.21693523228168488,0.7787689566612244,NEU
5942,1298084296964669441,1298084296964669441,1598322388000.0,2020-08-24 21:26:28,-500,,"Comparto el debate sostenido anoche con el Dr Juan Herrera, DG de Operaciones @Minsa_Peru, moderado por el periodista Enrique Castillo de Agenda Política @canalN_, sobre si el gobierno tiene una estrategia definida contra la epidemia Covid-19 en el Perú.  https://t.co/Loz6LzgHY9",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,1,21,https://twitter.com/ErnesBustamante/status/1298084296964669441,['https://youtu.be/UOO51XN6q3k'],[],0,,False,188,8,85,,None,,,,,,,[],,,,,0.013153587467968464,0.01615838147699833,0.970687985420227,NEU
5943,1297895238472802308,1297895238472802308,1598277313000.0,2020-08-24 08:55:13,-500,,"“..el 22/8 ... 3,706 fueron casos confirmados de ese día. ...además, los resultados de 5,384 casos confirmados...de los 7 días anteriores”. @Minsa_Peru debe decir que hubo 9,090 casos. Hay que sumar, no confundir a población con maquillaje comunicacional.  https://t.co/pkDPDAXB0m",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,1,8,https://twitter.com/ErnesBustamante/status/1297895238472802308,['https://www.gob.pe/institucion/minsa/noticias/295231-minsa-casos-confirmados-por-coronavirus-covid-19-ascienden-a-594-326-en-el-peru-comunicado-n-216'],[],0,,False,172,8,81,,None,,,,,,,[],,,,,0.003341814037412405,0.2649141848087311,0.7317439913749695,NEU
5944,1297572448758632451,1297572448758632451,1598200354000.0,2020-08-23 11:32:34,-500,,Evaluación de resultados de gestión viendo resultados:  1. Perú uno de primeros en mundo en número de contagios por millón de personas. 2. Perú uno de primeros en mundo en número de muertes por millón de personas. 3.- Perú uno de primeros países en mayor reducción de su economía.,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,7,11,https://twitter.com/ErnesBustamante/status/1297572448758632451,[],[],0,,False,953,121,535,,None,,,,,,,[],,,,,0.0058520822785794735,0.4713904857635498,0.5227574110031128,NEU
5945,1297258820712960001,1297258820712960001,1598125579000.0,2020-08-22 14:46:19,-500,,"Por si acaso los asesores del premier @WalterMartosR quisieran saber qué es y para qué sirve el rastreo de contactos, la universidad @HopkinsMedicine ofrece un curso online gratuito en que en 7 horas se aprende ... y hasta les dan un certificado. Es fácil.  https://t.co/KdlIbPNdyT",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,6,14,https://twitter.com/ErnesBustamante/status/1297258820712960001,['https://www.coursera.org/learn/covid-19-contact-tracing'],[],0,,False,958,56,386,,None,,,,,,,[],,,,,0.007204647641628981,0.011579773388803005,0.9812155365943909,NEU
5946,1297256933557186562,1297256933557186562,1598125129000.0,2020-08-22 14:38:49,-500,,Rastreo de contactos: Louisiana (USA) publica cada semana el número de brotes de COVID-19 y casos asociados en entornos no congregados. Un brote se define como 2 o más casos entre personas no relacionadas que han visitado un sitio en un período de 14 días.  https://t.co/7aT5zN9EPp  https://t.co/7MqcBjj6Iz,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,6,14,https://twitter.com/ErnesBustamante/status/1297256933557186562,['https://ldh.la.gov/index.cfm/page/3997'],['https://pbs.twimg.com/media/EgDISo_XkAI0oVh.jpg'],1,https://pbs.twimg.com/media/EgDISo_XkAI0oVh.jpg,False,72,3,31,,None,,,,,,,[],,,,,0.009251146577298641,0.09814950823783875,0.8925994038581848,NEU
5947,1297178499439120384,1297178499439120384,1598106429000.0,2020-08-22 09:27:09,-500,,"Comparto la entrevista efectuada ayer por Nancy Miller, editora general del periódico digital @GuikPe, sobre el tema de la estrategia de control de contagios en la epidemia en el Perú.  https://t.co/GjVFys1lo3",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,6,9,https://twitter.com/ErnesBustamante/status/1297178499439120384,['https://guik.pe/2020/08/22/peru-corre-el-riesto-que-covid-19-se-convierta-en-endemico/'],[],0,,False,161,7,90,,None,,,,,,,[],,,,,0.018792584538459778,0.026993151754140854,0.9542142152786255,NEU
5948,1296870206464077824,1296870206464077824,1598032926000.0,2020-08-21 13:02:06,-500,,Comparto la entrevista realizada hoy en @atv_noticias Edición Matinal por los periodistas Cynthia Barreto y Paco Bazán sobre los estudios de las candidatas vacunas y la acción inmediata con tests moleculares para disminuir el nivel de contagios en el Perú.  https://t.co/b0ZVEkg8No,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,13,https://twitter.com/ErnesBustamante/status/1296870206464077824,['https://www.atv.pe/actualidad/doctor-bustamante-por-covid19-421303?ref=menu-sup'],[],0,,False,90,3,42,,None,,,,,,,[],,,,,0.01141332183033228,0.006584808696061373,0.9820019006729126,NEU
5949,1296842017809539072,1296842017809539072,1598026205000.0,2020-08-21 11:10:05,-500,,Comparto el enlace de la entrevista realizada hoy por el periodista José Hernández en @rcrperu sobre el tema de candidatas a vacunas y el necesario corte de cadena de contagios por coronavirus en el Perú.  https://t.co/g5qZ6G9xiO,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,11,https://twitter.com/ErnesBustamante/status/1296842017809539072,['https://www.youtube.com/watch?v=l28Krfg8t0E'],[],0,,False,32,0,15,,None,,,,,,,[],,,,,0.0073398202657699585,0.015364696271717548,0.977295458316803,NEU
5950,1296839342686638080,1296839342686638080,1598025568000.0,2020-08-21 10:59:28,-500,,"Comparto la entrevista de esta mañana en @BDPTV @PanamericanaTV efectuada por las periodistas @mabel_huertas y @piacostar sobre el mensaje presidencial, vacunas y las medidas para cortar la cadena de contagio en la epidemia Covid-19 en el Perú.  https://t.co/ew3yWUMG3e",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,10,https://twitter.com/ErnesBustamante/status/1296839342686638080,['https://youtu.be/IbrPfqyOYIo'],[],0,,False,60,1,27,,None,,,,,,,[],,,,,0.018746979534626007,0.010029393248260021,0.9712236523628235,NEU
5951,1296832473230389249,1296832473230389249,1598023930000.0,2020-08-21 10:32:10,-500,,"Comparto la entrevista de anoche hecha por @gonzalo_iwasaki y Phillip Butters en Combutters de @willaxtv sobre la pretendida aprobación de un estudio clínico, vía dación de una ley, para el uso del desinfectante dióxido de cloro como ""cura"" para Covid-19.  https://t.co/QzfxrOztLu",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,5,10,https://twitter.com/ErnesBustamante/status/1296832473230389249,['https://www.youtube.com/watch?v=oAY33jg3aTA&feature=youtu.be'],[],0,,False,102,8,45,,None,,,,,,,[],,,,,0.00846954621374607,0.02268664725124836,0.9688438177108765,NEU
5952,1296559137929793536,1296559137929793536,1597958762000.0,2020-08-20 16:26:02,-500,,"Ministra Mazzetti @Minsa_Peru sobre vacuna rusa: ""...Cualquier vacuna que ingrese...tiene que tener aprobación de 2 organismos internacionales importantes...FDA, EMA, con eso la OMS...garantía de calidad..."". Eso también aplica a las vacunas chinas y contradice a @MartinVizcarraC",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,16,https://twitter.com/ErnesBustamante/status/1296559137929793536,[],[],0,,False,638,34,271,,None,,,,,,,[],,,,,0.011760309338569641,0.01495764683932066,0.9732820391654968,NEU
5953,1296547326383841280,1296547326383841280,1597955945000.0,2020-08-20 15:39:05,-500,,"Discurso distópico: ""Participamos en estudios Fase 3 y pagamos adelantado, pero no consta que pronto haya vacuna que funcione o sea disponible. Por ello, hemos resuelto concentrarnos en reducir contagios al mínimo vía identificar temprano al infectado y rastreo de sus contactos"".",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,15,https://twitter.com/ErnesBustamante/status/1296547326383841280,[],[],0,,False,196,10,58,,None,,,,,,,[],,,,,0.00610920088365674,0.012248442508280277,0.9816423654556274,NEU
5954,1296528177846771715,1296528177846771715,1597951380000.0,2020-08-20 14:23:00,-500,,"El premier @WalterMartosR explicó el Plan Tayta y su idea de ""detección temprana"", ""bajar la carga viral"" y que ""se hace el esfuerzo"". Me queda claro que está confundido.  Decir que combatir la pandemia es una guerra es solo una analogía. No basta un general si no sabe qué hacer.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,14,https://twitter.com/ErnesBustamante/status/1296528177846771715,[],[],0,,False,760,59,286,,None,,,,,,,[],,,,,0.010190119035542011,0.11951680481433868,0.8702930808067322,NEU
5955,1296500459344142342,1296500459344142342,1597944771000.0,2020-08-20 12:32:51,-500,,Por si acaso hoy @MartinVizcarraC vaya a decir que Perú es el país que hace más tests.   Tests PCR/día/millón habitantes:  UK 2380 Alemania 1493 España 1235 Francia 1199 Chile 1330 Colombia 740 Uruguay 650 Perú 145  Y debe explicar porqué Perú oculta su Tasa de Positividad (~35%)  https://t.co/zzMi0G3duJ,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,12,https://twitter.com/ErnesBustamante/status/1296500459344142342,[],"['https://pbs.twimg.com/media/Ef4V7emWsAE78uO.jpg', 'https://pbs.twimg.com/media/Ef4WOvuXYAA5Te3.jpg']",1,https://pbs.twimg.com/media/Ef4V7emWsAE78uO.jpg,False,396,25,248,,None,,,,,,,[],,,,,0.003597591770812869,0.3945026397705078,0.6018998026847839,NEU
5956,1296465901005537281,1296465901005537281,1597936532000.0,2020-08-20 10:15:32,-500,,"El premier @WalterMartosR dijo que no necesitaba evidencias para encerrarnos los domingos. Pero el alcalde @JorgeMunozPe dice que tiene evidencia que sábado 15 y lunes 17 aumentó uso de bus Metropolitano, así como hubo mayor afluencia en mercados y calles. Ya pues, está claro.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,4,10,https://twitter.com/ErnesBustamante/status/1296465901005537281,[],[],0,,False,1063,86,405,,None,,,,,,,[],,,,,0.0054966458119452,0.2452894151210785,0.7492139339447021,NEU
5957,1296158340901412864,1296158314548666369,1597863204000.0,2020-08-19 13:53:24,-500,,"El premier y la ministra siguen en lo mismo. Con &gt;10 mil infectados nuevos por día es más difícil que en marzo/abril el hacer identificación temprana, rastreo de contactos y aislamiento en casa con ayuda alimentaria de los infectados y sus contactos. Pero hoy aún SE PUEDE. 15/15",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,13,https://twitter.com/ErnesBustamante/status/1296158340901412864,[],[],0,,False,380,28,124,,None,,,,,,,[],,,,,0.006464367266744375,0.3886597156524658,0.604875922203064,NEU
5958,1296158338984620044,1296158314548666369,1597863204000.0,2020-08-19 13:53:24,-500,,"En marzo fuimos pocos los que nos opusimos con fuerza a la comisión de estos errores. Otros, que hoy dicen que pensaban igual, no levantaron la voz tan alto pues pocos recibimos amenazas presidenciales para callar, ataques de medios afines e insultos de troles del gobierno. 14/15",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,13,https://twitter.com/ErnesBustamante/status/1296158338984620044,[],[],0,,False,332,5,113,,None,,,,,,,[],,,,,0.0006236836779862642,0.9826938509941101,0.01668245531618595,NEG
5959,1296158337051041793,1296158314548666369,1597863203000.0,2020-08-19 13:53:23,-500,,"Es lamentable que hoy, 5 meses después, el premier @WalterMartosR y el presidente @MartinVizcarraC conserven un chip vencido, pues parece que sus expertos, quizá temiendo atribución de responsabilidad si admiten errores, no se atreven a explicarles las cosas tal como son. 13/15",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,13,https://twitter.com/ErnesBustamante/status/1296158337051041793,[],[],0,,False,205,3,71,,None,,,,,,,[],,,,,0.0002922075509559363,0.9979973435401917,0.001710419775918126,NEG
5960,1296158335197216772,1296158314548666369,1597863203000.0,2020-08-19 13:53:23,-500,,Hasta hoy se protege la decisión de comprar &gt;5.2 millones de pruebas rápidas a &gt;100 millones de soles con argumentos como que las pruebas PCR tienen errores de detección (usando data de tests de generación #1 o diciendo que tomar muestra nasofaríngea daba error intrínseco). 12/15,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,13,https://twitter.com/ErnesBustamante/status/1296158335197216772,[],[],0,,False,172,4,61,,None,,,,,,,[],,,,,0.002974448027089238,0.1785477250814438,0.8184778094291687,NEU
5961,1296158333326503937,1296158314548666369,1597863202000.0,2020-08-19 13:53:22,-500,,"Hubo muchos errores. Unos confundían diagnóstico del quien enfermó con diagnóstico laboratorial del infectado, que son 2 cosas muy distintas. Otros veían solo un @INS_Peru, incapaz de hacer muchas pruebas PCR, sin advertir capacidad instalada de universidades e institutos. 11/15",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,3,13,https://twitter.com/ErnesBustamante/status/1296158333326503937,[],[],0,,False,177,3,59,,None,,,,,,,[],,,,,0.0004014195001218468,0.987639844417572,0.011958816088736057,NEG
5962,1311054369803120651,1311054369803120651,1601414694000.0,2020-09-29 16:24:54,-500,,"Comparto la entrevista realizada hoy por el periodista Eduardo Urbina en @RadiodelSur91_5 sobre diversos aspectos (número de pruebas moleculares que se hacen por día, vacunas, etc.) relacionados con el manejo de la pandemia Covid-19 en el Perú.  https://t.co/AwYNMTIV4W  https://t.co/IPGBVgiD6y",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,16,https://twitter.com/ErnesBustamante/status/1311054369803120651,['https://www.facebook.com/1106575999434333/posts/3317068988385012/?sfnsn=mo&extid=aTqrcVNllKxJPzzi'],['https://pbs.twimg.com/media/EjHM8UlWAAcuqcn.jpg'],1,https://pbs.twimg.com/media/EjHM8UlWAAcuqcn.jpg,False,40,1,16,,None,,,,,,,[],,,,,0.017000917345285416,0.0184016115963459,0.9645974040031433,NEU
5963,1311046007627669506,1311046007627669506,1601412700000.0,2020-09-29 15:51:40,-500,,"Comparto la entrevista realizada anoche por la periodista @pilarhigashi en programa Estación Central de @atvmasnoticias, sobre el tema de inmunidad de rebaño e inmunidad en la epidemia Covid-19 en el Perú.  https://t.co/LUO9azoHoy",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,15,https://twitter.com/ErnesBustamante/status/1311046007627669506,['https://www.youtube.com/watch?v=IqwwAhL5Ar0'],[],0,,False,21,0,6,,None,,,,,,,[],,,,,0.012921030633151531,0.01979651488363743,0.9672824144363403,NEU
5964,1311040695533269001,1311036405494284291,1601411434000.0,2020-09-29 15:30:34,-500,,¿Qué sentido tiene habilitar 46 laboratorios para procesar mil tests moleculares/día? Ese volumen de pruebas se podría hacer con un solo lab.  ¿Qué ha hecho retroceder a @Minsa_Peru en su propuesta de sustituir pruebas rápidas por moleculares? ¿Nueva compra de pruebas rápidas?,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,15,https://twitter.com/ErnesBustamante/status/1311040695533269001,[],[],0,,False,353,27,134,,None,,,,,,,[],,,,,0.0008853797917254269,0.9806750416755676,0.01843959651887417,NEG
5965,1311036405494284291,1311036405494284291,1601410411000.0,2020-09-29 15:13:31,-500,,"Dice ministra @Minsa_Peru: ""No esperen ustedes que las cifras de pruebas moleculares puedan subir, porque ahora tenemos menos demanda”. La idea no es que las pruebas moleculares se usen de acuerdo a demanda, sino hacer oferta masiva, para detectar al infectado, rastrear, aislar.",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,15,https://twitter.com/ErnesBustamante/status/1311036405494284291,[],[],0,,False,572,36,233,https://twitter.com/Agencia_Andina/status/1311006186569977858,None,,,,,,,[],,,,,0.013129273429512978,0.016190672293305397,0.9706799983978271,NEU
5966,1310971641908867072,1310971641908867072,1601394970000.0,2020-09-29 10:56:10,-500,,Veo que los periodistas y los expertos de @RPPNoticias se han convertido por iluminación divina y al unísono ahora  dicen con ardor que las pruebas serológicas rápidas no sirven y que las que se deben usar con las moleculares.  Qué pena que se demoraron 7 meses en darse cuenta.,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,10,https://twitter.com/ErnesBustamante/status/1310971641908867072,[],[],0,,False,2735,234,1117,,None,,,,,,,[],,,,,0.0003388561599422246,0.9975298047065735,0.002131284214556217,NEG
5967,1310961864138948609,1310961864138948609,1601392639000.0,2020-09-29 10:17:19,-500,,Entrevista publicada hoy en @Gestionpe  https://t.co/iZHbk5PPmM,es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,10,https://twitter.com/ErnesBustamante/status/1310961864138948609,[],"['https://pbs.twimg.com/media/EjF43IFXcAE7e8-.jpg', 'https://pbs.twimg.com/media/EjF43IHWAAAn4Gm.jpg']",1,https://pbs.twimg.com/media/EjF43IFXcAE7e8-.jpg,False,140,5,56,,None,,,,,,,[],,,,,0.08081488311290741,0.034685101360082626,0.8845000267028809,NEU
5968,1310924570367594497,1310924570367594497,1601383748000.0,2020-09-29 07:49:08,-500,,"El rastreo de contactos en Perú (cuando se les ocurra iniciarlo) deberá manejarse por @Minsa_Peru vía Call Centers y no por @MindefPeru o @MininterPeru. En Israel se maneja por el servicio secreto interior Shin Bet, lo que provocó desconfianza, poca adherencia y ocasionó rebrote.  https://t.co/C9Ik1iq9H0",es,[],[],248339613,248339613,ErnesBustamante,Ernesto Bustamante,2,7,https://twitter.com/ErnesBustamante/status/1310924570367594497,[],"['https://pbs.twimg.com/media/EjFU9pUXYAMvSF9.jpg', 'https://pbs.twimg.com/media/EjFWkU8XsAEmBRE.jpg']",1,https://pbs.twimg.com/media/EjFU9pUXYAMvSF9.jpg,False,135,4,68,,None,,,,,,,[],,,,,0.0019270807970315218,0.7019539475440979,0.2961190342903137,NEG
