,Unnamed: 0,Unnamed: 0.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target
5994,5994,5994,1.55161e+18,"#Noticia #Arequipa ¡Gran trabajo! Más de 340 personas fueron afiliadas al SIS Gratuito y SIS Para Todos durante la campaña de afiliación “Vamos por ti, asegúrate al SIS” realizada en los distritos de Bella Unión, #Acarí y #Yauca, en la provincia de #Caravelí. https://t.co/NitTR9vz60",#Noticia#Arequipa ¡Gran trabajo!,3,,,,"['#', 'Noticia', '#', 'Arequipa', '¡Gran', 'trabajo', '!']",7,0.934599995613098,0.003973064944148,0.061426855623722,POS
5995,5995,5995,1.55161e+18,"#Noticia #Arequipa ¡Gran trabajo! Más de 340 personas fueron afiliadas al SIS Gratuito y SIS Para Todos durante la campaña de afiliación “Vamos por ti, asegúrate al SIS” realizada en los distritos de Bella Unión, #Acarí y #Yauca, en la provincia de #Caravelí. https://t.co/NitTR9vz60","Más de 340 personas fueron afiliadas al SIS Gratuito y SIS Para Todos durante la campaña de afiliación “Vamos por ti, asegúrate al SIS” realizada en los distritos de Bella Unión,#Acarí y#Yauca, en la provincia de#Caravelí.",3,,,,"['Más', 'de', '340', 'personas', 'fueron', 'afiliadas', 'al', 'SIS', 'Gratuito', 'y', 'SIS', 'Para', 'Todos', 'durante', 'la', 'campaña', 'de', 'afiliación', '“', 'Vamos', 'por', 'ti', ',', 'asegúrate', 'al', 'SIS', '”', 'realizada', 'en', 'los', 'distritos', 'de', 'Bella', 'Unión', ',', '#', 'Acarí', 'y', '#', 'Yauca', ',', 'en', 'la', 'provincia', 'de', '#', 'Caravelí', '.']",48,0.934599995613098,0.003973064944148,0.061426855623722,POS
5996,5996,5996,1.55084e+18,"#FelizAniversario En el Seguro Integral de Salud hacemos extensivo nuestro reconocimiento al @INS_Peru, con motivo de conmemorarse 126 años de vida institucional. Agradecemos el compromiso demostrado en beneficio de nuestros asegurados.👏🎉 #SISPerú https://t.co/Qc4pus7fVF","#FelizAniversario En el Seguro Integral de Salud hacemos extensivo nuestro reconocimiento al@INS_Peru, con motivo de conmemorarse 126 años de vida institucional.",2,,,,"['#', 'FelizAniversario', 'En', 'el', 'Seguro', 'Integral', 'de', 'Salud', 'hacemos', 'extensivo', 'nuestro', 'reconocimiento', 'al', '@', 'INS_Peru', ',', 'con', 'motivo', 'de', 'conmemorarse', '126', 'años', 'de', 'vida', 'institucional', '.']",26,0.7356618046760559,0.0217105615884065,0.2426276952028274,POS
5997,5997,5997,1.5549e+18,"#SumandoEspuerzos Financiamos el traslado aéreo de emergencia de un asegurado de 49 años, en estado crítico, desde la comunidad Huapaya, frontera con Colombia, hasta el Hosp. Regional de #Loreto. Gracias al trabajo conjunto entre el @MidisPAIS y el #SIS.✈️ #SISPerú https://t.co/QMXwYn8Lqq","#SumandoEspuerzos Financiamos el traslado aéreo de emergencia de un asegurado de 49 años, en estado crítico, desde la comunidad Huapaya, frontera con Colombia, hasta el Hosp.",3,,,,"['#', 'SumandoEspuerzos', 'Financiamos', 'el', 'traslado', 'aéreo', 'de', 'emergencia', 'de', 'un', 'asegurado', 'de', '49', 'años', ',', 'en', 'estado', 'crítico', ',', 'desde', 'la', 'comunidad', 'Huapaya', ',', 'frontera', 'con', 'Colombia', ',', 'hasta', 'el', 'Hosp', '.']",32,0.5120055675506592,0.0225895382463932,0.4654048681259155,POS
5998,5998,5998,1.5549e+18,"#SumandoEspuerzos Financiamos el traslado aéreo de emergencia de un asegurado de 49 años, en estado crítico, desde la comunidad Huapaya, frontera con Colombia, hasta el Hosp. Regional de #Loreto. Gracias al trabajo conjunto entre el @MidisPAIS y el #SIS.✈️ #SISPerú https://t.co/QMXwYn8Lqq",Regional de#Loreto.,3,,,,"['Regional', 'de', '#', 'Loreto', '.']",5,0.5120055675506592,0.0225895382463932,0.4654048681259155,POS
5999,5999,5999,1.26677e+18,La canciller alemana Angela Merkel pasa la cuarentena en su casa y camina al supermercado para comprar sus alimentos. El mejor liderazgo se practica con el ejemplo. ⁦@Politico_pe⁩ https://t.co/3LyltPY41M,La canciller alemana Angela Merkel pasa la cuarentena en su casa y camina al supermercado para comprar sus alimentos.,3,,,,"['La', 'canciller', 'alemana', 'Angela', 'Merkel', 'pasa', 'la', 'cuarentena', 'en', 'su', 'casa', 'y', 'camina', 'al', 'supermercado', 'para', 'comprar', 'sus', 'alimentos', '.']",20,0.826836884021759,0.0074207638390362,0.165742352604866,POS
6000,6000,6000,1.26677e+18,La canciller alemana Angela Merkel pasa la cuarentena en su casa y camina al supermercado para comprar sus alimentos. El mejor liderazgo se practica con el ejemplo. ⁦@Politico_pe⁩ https://t.co/3LyltPY41M,El mejor liderazgo se practica con el ejemplo.,3,,,,"['El', 'mejor', 'liderazgo', 'se', 'practica', 'con', 'el', 'ejemplo', '.']",9,0.826836884021759,0.0074207638390362,0.165742352604866,POS
6001,6001,6001,1.27402e+18,¡Excelente trabajo Ed! @EdMalagaTrillo Efusivas felicitaciones a ti y a tu equipo por el avance en tu proyecto. Es importante que el @INS_Peru y el @Minsa_Peru les brinden el acceso necesario a muestras confirmadas vía RT-qPCR para así validar esta técnica a la brevedad posible.,¡Excelente trabajo Ed!,3,,,,"['¡Excelente', 'trabajo', 'Ed', '!']",4,0.9829660654067992,0.0009735377971082,0.016060434281826,POS
6002,6002,6002,1.27402e+18,¡Excelente trabajo Ed! @EdMalagaTrillo Efusivas felicitaciones a ti y a tu equipo por el avance en tu proyecto. Es importante que el @INS_Peru y el @Minsa_Peru les brinden el acceso necesario a muestras confirmadas vía RT-qPCR para así validar esta técnica a la brevedad posible.,@EdMalagaTrillo Efusivas felicitaciones a ti y a tu equipo por el avance en tu proyecto.,3,,,,"['@', 'EdMalagaTrillo', 'Efusivas', 'felicitaciones', 'a', 'ti', 'y', 'a', 'tu', 'equipo', 'por', 'el', 'avance', 'en', 'tu', 'proyecto', '.']",17,0.9829660654067992,0.0009735377971082,0.016060434281826,POS
6003,6003,6003,1.27402e+18,¡Excelente trabajo Ed! @EdMalagaTrillo Efusivas felicitaciones a ti y a tu equipo por el avance en tu proyecto. Es importante que el @INS_Peru y el @Minsa_Peru les brinden el acceso necesario a muestras confirmadas vía RT-qPCR para así validar esta técnica a la brevedad posible.,Es importante que el@INS_Peru y el@Minsa_Peru les brinden el acceso necesario a muestras confirmadas vía RT-qPCR para así validar esta técnica a la brevedad posible.,3,,,,"['Es', 'importante', 'que', 'el', '@', 'INS_Peru', 'y', 'el', '@', 'Minsa_Peru', 'les', 'brinden', 'el', 'acceso', 'necesario', 'a', 'muestras', 'confirmadas', 'vía', 'RT-qPCR', 'para', 'así', 'validar', 'esta', 'técnica', 'a', 'la', 'brevedad', 'posible', '.']",30,0.9829660654067992,0.0009735377971082,0.016060434281826,POS
6004,6004,6004,1.28824e+18,"@JRMarquezM Las gracias a vosotros por recibirme. Fue un placer estar virtualmente con mi amigo @jmmulet, quien alguna vez me prometió prepararme él mismo en Valencia una verdadera paella a la valenciana, creo que con conejo. También fue un gusto ver a @mariaandrea_u y @ACHS972.",@JRMarquezM Las gracias a vosotros por recibirme.,3,,,,"['@', 'JRMarquezM', 'Las', 'gracias', 'a', 'vosotros', 'por', 'recibirme', '.']",9,0.9965840578079224,0.0011096274247393,0.0023062948603183,POS
6005,6005,6005,1.28824e+18,"@JRMarquezM Las gracias a vosotros por recibirme. Fue un placer estar virtualmente con mi amigo @jmmulet, quien alguna vez me prometió prepararme él mismo en Valencia una verdadera paella a la valenciana, creo que con conejo. También fue un gusto ver a @mariaandrea_u y @ACHS972.","Fue un placer estar virtualmente con mi amigo@jmmulet, quien alguna vez me prometió prepararme él mismo en Valencia una verdadera paella a la valenciana, creo que con conejo.",3,,,,"['Fue', 'un', 'placer', 'estar', 'virtualmente', 'con', 'mi', 'amigo', '@', 'jmmulet', ',', 'quien', 'alguna', 'vez', 'me', 'prometió', 'prepararme', 'él', 'mismo', 'en', 'Valencia', 'una', 'verdadera', 'paella', 'a', 'la', 'valenciana', ',', 'creo', 'que', 'con', 'conejo', '.']",33,0.9965840578079224,0.0011096274247393,0.0023062948603183,POS
6006,6006,6006,1.28824e+18,"@JRMarquezM Las gracias a vosotros por recibirme. Fue un placer estar virtualmente con mi amigo @jmmulet, quien alguna vez me prometió prepararme él mismo en Valencia una verdadera paella a la valenciana, creo que con conejo. También fue un gusto ver a @mariaandrea_u y @ACHS972.",También fue un gusto ver a@mariaandrea_u y@ACHS972.,3,,,,"['También', 'fue', 'un', 'gusto', 'ver', 'a', '@', 'mariaandrea_u', 'y', '@', 'ACHS972', '.']",12,0.9965840578079224,0.0011096274247393,0.0023062948603183,POS
6007,6007,6007,1.30589e+18,"Hace 1 año mi alma mater @HopkinsMedicine me otorgó el premio ""Samuel P. Asper Award for Achievement in Advancing International Medical Education"". Me dicen que, por mi intervención en la pandemia en Perú, si ellos pudieran me lo darían de nuevo. Da gusto. https://t.co/dludllIU66","Hace 1 año mi alma mater@HopkinsMedicine me otorgó el premio ""Samuel P. Asper Award for Achievement in Advancing International Medical Education"".",4,,,,"['Hace', '1', 'año', 'mi', 'alma', 'mater', '@', 'HopkinsMedicine', 'me', 'otorgó', 'el', 'premio', '``', 'Samuel', 'P.', 'Asper', 'Award', 'for', 'Achievement', 'in', 'Advancing', 'International', 'Medical', 'Education', ""''"", '.']",26,0.9740121960639954,0.0061815222725272,0.0198062881827354,POS
6008,6008,6008,1.30589e+18,"Hace 1 año mi alma mater @HopkinsMedicine me otorgó el premio ""Samuel P. Asper Award for Achievement in Advancing International Medical Education"". Me dicen que, por mi intervención en la pandemia en Perú, si ellos pudieran me lo darían de nuevo. Da gusto. https://t.co/dludllIU66","Me dicen que, por mi intervención en la pandemia en Perú, si ellos pudieran me lo darían de nuevo.",4,,,,"['Me', 'dicen', 'que', ',', 'por', 'mi', 'intervención', 'en', 'la', 'pandemia', 'en', 'Perú', ',', 'si', 'ellos', 'pudieran', 'me', 'lo', 'darían', 'de', 'nuevo', '.']",22,0.9740121960639954,0.0061815222725272,0.0198062881827354,POS
6010,6010,6010,1.32084e+18,"Acabo de escuchar al señor Luis Gutiérrez, nuevo alcalde de @muni_lavictoria. Me parece que lo mejor que le pudo pasar al distrito de La Victoria es que @George_Forsyth decida postular a la presidencia.","Acabo de escuchar al señor Luis Gutiérrez, nuevo alcalde de@muni_lavictoria.",2,,,,"['Acabo', 'de', 'escuchar', 'al', 'señor', 'Luis', 'Gutiérrez', ',', 'nuevo', 'alcalde', 'de', '@', 'muni_lavictoria', '.']",14,0.8207563757896423,0.0427506640553474,0.1364929527044296,POS
6011,6011,6011,1.32084e+18,"Acabo de escuchar al señor Luis Gutiérrez, nuevo alcalde de @muni_lavictoria. Me parece que lo mejor que le pudo pasar al distrito de La Victoria es que @George_Forsyth decida postular a la presidencia.",Me parece que lo mejor que le pudo pasar al distrito de La Victoria es que@George_Forsyth decida postular a la presidencia.,2,,,,"['Me', 'parece', 'que', 'lo', 'mejor', 'que', 'le', 'pudo', 'pasar', 'al', 'distrito', 'de', 'La', 'Victoria', 'es', 'que', '@', 'George_Forsyth', 'decida', 'postular', 'a', 'la', 'presidencia', '.']",24,0.8207563757896423,0.0427506640553474,0.1364929527044296,POS
6012,6012,6012,1.3205e+18,"Parece que el @Minsa_Peru le lleva la delantera a los demás países del mundo. No hay vacuna alguna aprobada, ni se conoce si se administraría una o dos dosis, o tipo de cadena de frío que requeriría, pero ya han armado un cronograma de vacunación. Es una maravilla de eficiencia. https://t.co/iHggQGVps9",Parece que el@Minsa_Peru le lleva la delantera a los demás países del mundo.,4,,,,"['Parece', 'que', 'el', '@', 'Minsa_Peru', 'le', 'lleva', 'la', 'delantera', 'a', 'los', 'demás', 'países', 'del', 'mundo', '.']",16,0.9766721725463868,0.00252381619066,0.0208040494471788,POS
6013,6013,6013,1.3205e+18,"Parece que el @Minsa_Peru le lleva la delantera a los demás países del mundo. No hay vacuna alguna aprobada, ni se conoce si se administraría una o dos dosis, o tipo de cadena de frío que requeriría, pero ya han armado un cronograma de vacunación. Es una maravilla de eficiencia. https://t.co/iHggQGVps9","No hay vacuna alguna aprobada, ni se conoce si se administraría una o dos dosis, o tipo de cadena de frío que requeriría, pero ya han armado un cronograma de vacunación.",4,,,,"['No', 'hay', 'vacuna', 'alguna', 'aprobada', ',', 'ni', 'se', 'conoce', 'si', 'se', 'administraría', 'una', 'o', 'dos', 'dosis', ',', 'o', 'tipo', 'de', 'cadena', 'de', 'frío', 'que', 'requeriría', ',', 'pero', 'ya', 'han', 'armado', 'un', 'cronograma', 'de', 'vacunación', '.']",35,0.9766721725463868,0.00252381619066,0.0208040494471788,POS
6014,6014,6014,1.3205e+18,"Parece que el @Minsa_Peru le lleva la delantera a los demás países del mundo. No hay vacuna alguna aprobada, ni se conoce si se administraría una o dos dosis, o tipo de cadena de frío que requeriría, pero ya han armado un cronograma de vacunación. Es una maravilla de eficiencia. https://t.co/iHggQGVps9",Es una maravilla de eficiencia.,4,,,,"['Es', 'una', 'maravilla', 'de', 'eficiencia', '.']",6,0.9766721725463868,0.00252381619066,0.0208040494471788,POS
6015,6015,6015,1.31764e+18,Es grato compartir la nueva plataforma web @OpenCovidPeru donde peruanos y extranjeros podrán seguir análisis diarios de Covid-19 en el Perú. Interpretación real de la data del @Minsa_Peru hecha por científicos de data no vinculados al Minsa. 👊🏻🇵🇪 Visitar: https://t.co/iBIR4PCYkd,Interpretación real de la data del@Minsa_Peru hecha por científicos de data no vinculados al Minsa.,3,,,,"['Interpretación', 'real', 'de', 'la', 'data', 'del', '@', 'Minsa_Peru', 'hecha', 'por', 'científicos', 'de', 'data', 'no', 'vinculados', 'al', 'Minsa', '.']",18,0.6993511319160461,0.0059770396910607,0.2946718335151672,POS
6016,6016,6016,1.31749e+18,"La verdad no sé si se trata de un meme. Pero si fuera cierto, es una noticia muy importante y de la que mucho me alegro pues fortalece la democracia. Debería ir en la plancha con @julioguzmanperu. Claro, siempre cuidando que la plancha no recaliente y se vaya a quemar. https://t.co/7PCIliNqqQ",La verdad no sé si se trata de un meme.,5,,,,"['La', 'verdad', 'no', 'sé', 'si', 'se', 'trata', 'de', 'un', 'meme', '.']",11,0.9418563842773438,0.0017812417354434,0.0563623420894146,POS
6017,6017,6017,1.31749e+18,"La verdad no sé si se trata de un meme. Pero si fuera cierto, es una noticia muy importante y de la que mucho me alegro pues fortalece la democracia. Debería ir en la plancha con @julioguzmanperu. Claro, siempre cuidando que la plancha no recaliente y se vaya a quemar. https://t.co/7PCIliNqqQ","Pero si fuera cierto, es una noticia muy importante y de la que mucho me alegro pues fortalece la democracia.",5,,,,"['Pero', 'si', 'fuera', 'cierto', ',', 'es', 'una', 'noticia', 'muy', 'importante', 'y', 'de', 'la', 'que', 'mucho', 'me', 'alegro', 'pues', 'fortalece', 'la', 'democracia', '.']",22,0.9418563842773438,0.0017812417354434,0.0563623420894146,POS
6018,6018,6018,1.31749e+18,"La verdad no sé si se trata de un meme. Pero si fuera cierto, es una noticia muy importante y de la que mucho me alegro pues fortalece la democracia. Debería ir en la plancha con @julioguzmanperu. Claro, siempre cuidando que la plancha no recaliente y se vaya a quemar. https://t.co/7PCIliNqqQ",Debería ir en la plancha con@julioguzmanperu.,5,,,,"['Debería', 'ir', 'en', 'la', 'plancha', 'con', '@', 'julioguzmanperu', '.']",9,0.9418563842773438,0.0017812417354434,0.0563623420894146,POS
6019,6019,6019,1.31749e+18,"La verdad no sé si se trata de un meme. Pero si fuera cierto, es una noticia muy importante y de la que mucho me alegro pues fortalece la democracia. Debería ir en la plancha con @julioguzmanperu. Claro, siempre cuidando que la plancha no recaliente y se vaya a quemar. https://t.co/7PCIliNqqQ","Claro, siempre cuidando que la plancha no recaliente y se vaya a quemar.",5,,,,"['Claro', ',', 'siempre', 'cuidando', 'que', 'la', 'plancha', 'no', 'recaliente', 'y', 'se', 'vaya', 'a', 'quemar', '.']",15,0.9418563842773438,0.0017812417354434,0.0563623420894146,POS
6020,6020,6020,1.31728e+18,"@Joe_Lucero_ Muy bien, Joë. Felicitaciones por tu presentación de hoy y por insistir en la importancia de la comunicación de la ciencia. Es un reto cuidar que la Sociedad no sea sorprendida por argumentos de pseudociencia; quizá muy bien comunicados, pero sin ciencia real que los fundamente.","@Joe_Lucero_ Muy bien, Joë.",3,,,,"['@', 'Joe_Lucero_', 'Muy', 'bien', ',', 'Joë', '.']",7,0.8495436310768127,0.0063780304044485,0.1440782994031906,POS
6021,6021,6021,1.31728e+18,"@Joe_Lucero_ Muy bien, Joë. Felicitaciones por tu presentación de hoy y por insistir en la importancia de la comunicación de la ciencia. Es un reto cuidar que la Sociedad no sea sorprendida por argumentos de pseudociencia; quizá muy bien comunicados, pero sin ciencia real que los fundamente.",Felicitaciones por tu presentación de hoy y por insistir en la importancia de la comunicación de la ciencia.,3,,,,"['Felicitaciones', 'por', 'tu', 'presentación', 'de', 'hoy', 'y', 'por', 'insistir', 'en', 'la', 'importancia', 'de', 'la', 'comunicación', 'de', 'la', 'ciencia', '.']",19,0.8495436310768127,0.0063780304044485,0.1440782994031906,POS
6022,6022,6022,1.31728e+18,"@Joe_Lucero_ Muy bien, Joë. Felicitaciones por tu presentación de hoy y por insistir en la importancia de la comunicación de la ciencia. Es un reto cuidar que la Sociedad no sea sorprendida por argumentos de pseudociencia; quizá muy bien comunicados, pero sin ciencia real que los fundamente.","Es un reto cuidar que la Sociedad no sea sorprendida por argumentos de pseudociencia; quizá muy bien comunicados, pero sin ciencia real que los fundamente.",3,,,,"['Es', 'un', 'reto', 'cuidar', 'que', 'la', 'Sociedad', 'no', 'sea', 'sorprendida', 'por', 'argumentos', 'de', 'pseudociencia', ';', 'quizá', 'muy', 'bien', 'comunicados', ',', 'pero', 'sin', 'ciencia', 'real', 'que', 'los', 'fundamente', '.']",28,0.8495436310768127,0.0063780304044485,0.1440782994031906,POS
6023,6023,6023,1.33266e+18,"Fue un placer verte, Carla. En realidad yo te conocí, siendo niña, en 1985-1987 cuando ocasionalmente visitaba a tu papá en Palacio para tomarle muestras de sangre para sus chequeos rutinarios.","Fue un placer verte, Carla.",2,,,,"['Fue', 'un', 'placer', 'verte', ',', 'Carla', '.']",7,0.9805272817611694,0.001958156004548,0.0175145547837018,POS
6024,6024,6024,1.33266e+18,"Fue un placer verte, Carla. En realidad yo te conocí, siendo niña, en 1985-1987 cuando ocasionalmente visitaba a tu papá en Palacio para tomarle muestras de sangre para sus chequeos rutinarios.","En realidad yo te conocí, siendo niña, en 1985-1987 cuando ocasionalmente visitaba a tu papá en Palacio para tomarle muestras de sangre para sus chequeos rutinarios.",2,,,,"['En', 'realidad', 'yo', 'te', 'conocí', ',', 'siendo', 'niña', ',', 'en', '1985-1987', 'cuando', 'ocasionalmente', 'visitaba', 'a', 'tu', 'papá', 'en', 'Palacio', 'para', 'tomarle', 'muestras', 'de', 'sangre', 'para', 'sus', 'chequeos', 'rutinarios', '.']",29,0.9805272817611694,0.001958156004548,0.0175145547837018,POS
6025,6025,6025,1.33889e+18,Programa de vacunación Covid-19 andando en EEUU. Se ven muy bien organizados. Probablemente han copiado el plan de vacunación del @Minsa_Peru https://t.co/8C3PRM3n9T,Programa de vacunación Covid-19 andando en EEUU.,3,,,,"['Programa', 'de', 'vacunación', 'Covid-19', 'andando', 'en', 'EEUU', '.']",8,0.9759613275527954,0.0017585597233846,0.0222801938652992,POS
6026,6026,6026,1.33889e+18,Programa de vacunación Covid-19 andando en EEUU. Se ven muy bien organizados. Probablemente han copiado el plan de vacunación del @Minsa_Peru https://t.co/8C3PRM3n9T,Se ven muy bien organizados.,3,,,,"['Se', 'ven', 'muy', 'bien', 'organizados', '.']",6,0.9759613275527954,0.0017585597233846,0.0222801938652992,POS
6027,6027,6027,1.35475e+18,"Candente y lúcido debate entre dos jóvenes candidatas al Congreso: Rosangella Barbarán @rosangelak8 de @PFuerzaPopular y @sigridbazan de @JuntosPeru tocando temas: economía, salud y seguridad ciudadana. https://t.co/BXT0sv9p83","Candente y lúcido debate entre dos jóvenes candidatas al Congreso: Rosangella Barbarán@rosangelak8 de@PFuerzaPopular y@sigridbazan de@JuntosPeru tocando temas: economía, salud y seguridad ciudadana.",2,,,,"['Candente', 'y', 'lúcido', 'debate', 'entre', 'dos', 'jóvenes', 'candidatas', 'al', 'Congreso', ':', 'Rosangella', 'Barbarán', '@', 'rosangelak8', 'de', '@', 'PFuerzaPopular', 'y', '@', 'sigridbazan', 'de', '@', 'JuntosPeru', 'tocando', 'temas', ':', 'economía', ',', 'salud', 'y', 'seguridad', 'ciudadana', '.']",34,0.8312851190567017,0.0068123713135719,0.161902442574501,POS
6028,6028,6028,1.36544e+18,"Me alegra saber que mi alma mater @CayetanoHeredia está en manos de dos distinguidos investigadores científicos y hombres de bien. Mis mejores deseos para Gustavo Gonzales Rengifo y Alfonso Zavaleta. Esta es solo una encargatura, pero hay tiempo para limpiar la casa. https://t.co/qezAR6gYeq",Mis mejores deseos para Gustavo Gonzales Rengifo y Alfonso Zavaleta.,4,,,,"['Mis', 'mejores', 'deseos', 'para', 'Gustavo', 'Gonzales', 'Rengifo', 'y', 'Alfonso', 'Zavaleta', '.']",11,0.9918223023414612,0.0007973289466463,0.0073803211562335,POS
6029,6029,6029,1.36544e+18,"Me alegra saber que mi alma mater @CayetanoHeredia está en manos de dos distinguidos investigadores científicos y hombres de bien. Mis mejores deseos para Gustavo Gonzales Rengifo y Alfonso Zavaleta. Esta es solo una encargatura, pero hay tiempo para limpiar la casa. https://t.co/qezAR6gYeq","Esta es solo una encargatura, pero hay tiempo para limpiar la casa.",4,,,,"['Esta', 'es', 'solo', 'una', 'encargatura', ',', 'pero', 'hay', 'tiempo', 'para', 'limpiar', 'la', 'casa', '.']",14,0.9918223023414612,0.0007973289466463,0.0073803211562335,POS
6030,6030,6030,1.36385e+18,Agradezco a @Dianasemi por sus generosas palabras para conmigo en su artículo de hoy. https://t.co/UxddPUfw5b,Agradezco a@Dianasemi por sus generosas palabras para conmigo en su artículo de hoy.,2,,,,"['Agradezco', 'a', '@', 'Dianasemi', 'por', 'sus', 'generosas', 'palabras', 'para', 'conmigo', 'en', 'su', 'artículo', 'de', 'hoy', '.']",16,0.9290650486946106,0.0079251825809478,0.0630098208785057,POS
6031,6031,6031,1.38531e+18,"El 25 de abril es el 481° Aniversario de la ""Muy Noble y Leal Ciudad de Huamanga"" y el 61° Aniversario de la Escuela Profesional de Biología de la Universidad Nacional de San Cristóbal de Huamanga. Participaré de los actos celebratorios dictando una charla en la universidad. https://t.co/CpYZn9zSl8","El 25 de abril es el 481° Aniversario de la ""Muy Noble y Leal Ciudad de Huamanga"" y el 61° Aniversario de la Escuela Profesional de Biología de la Universidad Nacional de San Cristóbal de Huamanga.",3,,,,"['El', '25', 'de', 'abril', 'es', 'el', '481°', 'Aniversario', 'de', 'la', '``', 'Muy', 'Noble', 'y', 'Leal', 'Ciudad', 'de', 'Huamanga', ""''"", 'y', 'el', '61°', 'Aniversario', 'de', 'la', 'Escuela', 'Profesional', 'de', 'Biología', 'de', 'la', 'Universidad', 'Nacional', 'de', 'San', 'Cristóbal', 'de', 'Huamanga', '.']",39,0.5587964057922363,0.0078433211892843,0.4333603084087372,POS
6032,6032,6032,1.38531e+18,"El 25 de abril es el 481° Aniversario de la ""Muy Noble y Leal Ciudad de Huamanga"" y el 61° Aniversario de la Escuela Profesional de Biología de la Universidad Nacional de San Cristóbal de Huamanga. Participaré de los actos celebratorios dictando una charla en la universidad. https://t.co/CpYZn9zSl8",Participaré de los actos celebratorios dictando una charla en la universidad.,3,,,,"['Participaré', 'de', 'los', 'actos', 'celebratorios', 'dictando', 'una', 'charla', 'en', 'la', 'universidad', '.']",12,0.5587964057922363,0.0078433211892843,0.4333603084087372,POS
6033,6033,6033,1.38461e+18,"En Chincha visitando el laboratorio Farvet, con Dres Mirko Zimic y Luis Guevara. La vacuna intranasal peruana -luego de aprobar sus fases 1, 2, 3-será producida en el Perú con todo el apoyo del gobierno del Perú presidido por @KeikoFujimori. Apoyo irrestricto a la buena ciencia. https://t.co/JdCJi7kHIn","En Chincha visitando el laboratorio Farvet, con Dres Mirko Zimic y Luis Guevara.",4,,,,"['En', 'Chincha', 'visitando', 'el', 'laboratorio', 'Farvet', ',', 'con', 'Dres', 'Mirko', 'Zimic', 'y', 'Luis', 'Guevara', '.']",15,0.7330754399299622,0.0040446524508297,0.2628799378871918,POS
6034,6034,6034,1.38461e+18,"En Chincha visitando el laboratorio Farvet, con Dres Mirko Zimic y Luis Guevara. La vacuna intranasal peruana -luego de aprobar sus fases 1, 2, 3-será producida en el Perú con todo el apoyo del gobierno del Perú presidido por @KeikoFujimori. Apoyo irrestricto a la buena ciencia. https://t.co/JdCJi7kHIn","La vacuna intranasal peruana -luego de aprobar sus fases 1, 2, 3-será producida en el Perú con todo el apoyo del gobierno del Perú presidido por@KeikoFujimori.",4,,,,"['La', 'vacuna', 'intranasal', 'peruana', '-luego', 'de', 'aprobar', 'sus', 'fases', '1', ',', '2', ',', '3-será', 'producida', 'en', 'el', 'Perú', 'con', 'todo', 'el', 'apoyo', 'del', 'gobierno', 'del', 'Perú', 'presidido', 'por', '@', 'KeikoFujimori', '.']",31,0.7330754399299622,0.0040446524508297,0.2628799378871918,POS
6035,6035,6035,1.38461e+18,"En Chincha visitando el laboratorio Farvet, con Dres Mirko Zimic y Luis Guevara. La vacuna intranasal peruana -luego de aprobar sus fases 1, 2, 3-será producida en el Perú con todo el apoyo del gobierno del Perú presidido por @KeikoFujimori. Apoyo irrestricto a la buena ciencia. https://t.co/JdCJi7kHIn",Apoyo irrestricto a la buena ciencia.,4,,,,"['Apoyo', 'irrestricto', 'a', 'la', 'buena', 'ciencia', '.']",7,0.7330754399299622,0.0040446524508297,0.2628799378871918,POS
6036,6036,6036,1.38201e+18,@meiermq Muchas gracias Martha.,@meiermq Muchas gracias Martha.,1,,,,"['@', 'meiermq', 'Muchas', 'gracias', 'Martha', '.']",6,0.96440988779068,0.0009525521309114,0.0346375964581966,POS
6037,6037,6037,1.38198e+18,"Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos. No obstante, mi deber será representar a todos. Va mi respeto a los rivales que no alcanzaron su objetivo. Fue una buena lid. Queda pendiente vencer la izquierda radical enemiga del Perú. 👊🏻🇵🇪",Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos.,6,,,,"['Muchas', 'gracias', 'a', 'todos', 'los', 'que', 'generosamente', 'me', 'brindaron', 'su', 'apoyo', 'y', 'sus', 'votos', '.']",15,0.5349235534667969,0.0071286000311374,0.4579478800296783,POS
6038,6038,6038,1.38198e+18,"Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos. No obstante, mi deber será representar a todos. Va mi respeto a los rivales que no alcanzaron su objetivo. Fue una buena lid. Queda pendiente vencer la izquierda radical enemiga del Perú. 👊🏻🇵🇪","No obstante, mi deber será representar a todos.",6,,,,"['No', 'obstante', ',', 'mi', 'deber', 'será', 'representar', 'a', 'todos', '.']",10,0.5349235534667969,0.0071286000311374,0.4579478800296783,POS
6039,6039,6039,1.38198e+18,"Muchas gracias a todos los que generosamente me brindaron su apoyo y sus votos. No obstante, mi deber será representar a todos. Va mi respeto a los rivales que no alcanzaron su objetivo. Fue una buena lid. Queda pendiente vencer la izquierda radical enemiga del Perú. 👊🏻🇵🇪",Va mi respeto a los rivales que no alcanzaron su objetivo.,6,,,,"['Va', 'mi', 'respeto', 'a', 'los', 'rivales', 'que', 'no', 'alcanzaron', 'su', 'objetivo', '.']",12,0.5349235534667969,0.0071286000311374,0.4579478800296783,POS
